instance,algorithm,encoding,fitness_func,run,cover_size,is_valid,fitness,time_sec
scale_free_50nodes,SA,EdgeCentricEncoding,AdaptiveEdgeWeighting,1,25,False,-27.0,0.22564411163330078
scale_free_50nodes,TS,EdgeCentricEncoding,AdaptiveEdgeWeighting,1,24,False,-27.0,0.6956896781921387
scale_free_50nodes,GA,EdgeCentricEncoding,RepairBasedFitness,1,20,False,-27.0,2.0043609142303467
scale_free_50nodes,SA,EdgeCentricEncoding,RepairBasedFitness,1,22,False,-27.0,0.22102999687194824
scale_free_50nodes,TS,EdgeCentricEncoding,RepairBasedFitness,1,18,False,-28.0,0.6768629550933838
scale_free_50nodes,GA,BinaryEncoding,LinearSoftPenalty,2,24,True,-24.0,0.8276171684265137
scale_free_50nodes,SA,BinaryEncoding,LinearSoftPenalty,2,23,False,-27.8,0.09053397178649902
scale_free_50nodes,TS,BinaryEncoding,LinearSoftPenalty,2,24,True,-24.0,0.12474346160888672
scale_free_50nodes,GA,BinaryEncoding,AdaptiveEdgeWeighting,2,24,False,-26.0,0.9997584819793701
scale_free_50nodes,SA,BinaryEncoding,AdaptiveEdgeWeighting,2,25,False,-27.0,0.09734630584716797
scale_free_50nodes,TS,BinaryEncoding,AdaptiveEdgeWeighting,2,23,False,-24.0,0.20973849296569824
scale_free_50nodes,GA,BinaryEncoding,RepairBasedFitness,2,18,False,-24.0,0.9611942768096924
scale_free_50nodes,SA,BinaryEncoding,RepairBasedFitness,2,16,False,-26.0,0.10628700256347656
scale_free_50nodes,TS,BinaryEncoding,RepairBasedFitness,2,13,False,-25.0,0.134995698928833
scale_free_50nodes,GA,SetEncoding,LinearSoftPenalty,2,28,True,-28.0,0.5040442943572998
scale_free_50nodes,SA,SetEncoding,LinearSoftPenalty,2,26,False,-29.6,0.0771646499633789
scale_free_50nodes,TS,SetEncoding,LinearSoftPenalty,2,24,True,-24.0,0.03908276557922363
scale_free_50nodes,GA,SetEncoding,AdaptiveEdgeWeighting,2,24,False,-27.0,0.48213744163513184
scale_free_50nodes,SA,SetEncoding,AdaptiveEdgeWeighting,2,22,False,-26.0,0.07444500923156738
scale_free_50nodes,TS,SetEncoding,AdaptiveEdgeWeighting,2,23,False,-24.0,0.03890061378479004
scale_free_50nodes,GA,SetEncoding,RepairBasedFitness,2,4,False,-25.0,0.5631563663482666
scale_free_50nodes,SA,SetEncoding,RepairBasedFitness,2,14,False,-25.0,0.08616304397583008
scale_free_50nodes,TS,SetEncoding,RepairBasedFitness,2,7,False,-25.0,0.06807327270507812
scale_free_50nodes,GA,EdgeCentricEncoding,LinearSoftPenalty,2,27,True,-27.0,2.0857090950012207
scale_free_50nodes,SA,EdgeCentricEncoding,LinearSoftPenalty,2,26,False,-27.2,0.2359020709991455
scale_free_50nodes,TS,EdgeCentricEncoding,LinearSoftPenalty,2,27,True,-27.0,0.7945094108581543
scale_free_50nodes,GA,EdgeCentricEncoding,AdaptiveEdgeWeighting,2,20,False,-27.0,2.2035982608795166
scale_free_50nodes,SA,EdgeCentricEncoding,AdaptiveEdgeWeighting,2,25,False,-27.0,0.23652148246765137
scale_free_50nodes,TS,EdgeCentricEncoding,AdaptiveEdgeWeighting,2,23,False,-28.0,0.645190954208374
scale_free_50nodes,GA,EdgeCentricEncoding,RepairBasedFitness,2,21,False,-27.0,1.9980409145355225
scale_free_50nodes,SA,EdgeCentricEncoding,RepairBasedFitness,2,20,False,-27.0,0.2222609519958496
scale_free_50nodes,TS,EdgeCentricEncoding,RepairBasedFitness,2,23,False,-28.0,0.6430187225341797
scale_free_50nodes,GA,BinaryEncoding,LinearSoftPenalty,3,25,True,-25.0,0.762859582901001
scale_free_50nodes,SA,BinaryEncoding,LinearSoftPenalty,3,27,False,-30.6,0.0982217788696289
scale_free_50nodes,TS,BinaryEncoding,LinearSoftPenalty,3,24,True,-24.0,0.1106109619140625
scale_free_50nodes,GA,BinaryEncoding,AdaptiveEdgeWeighting,3,23,False,-25.0,0.846257209777832
scale_free_50nodes,SA,BinaryEncoding,AdaptiveEdgeWeighting,3,26,False,-30.0,0.10192012786865234
scale_free_50nodes,TS,BinaryEncoding,AdaptiveEdgeWeighting,3,24,True,-24.0,0.15044665336608887
scale_free_50nodes,GA,BinaryEncoding,RepairBasedFitness,3,13,False,-24.0,0.9390618801116943
scale_free_50nodes,SA,BinaryEncoding,RepairBasedFitness,3,16,False,-26.0,0.10708880424499512
scale_free_50nodes,TS,BinaryEncoding,RepairBasedFitness,3,19,False,-27.0,0.11693024635314941
scale_free_50nodes,GA,SetEncoding,LinearSoftPenalty,3,27,True,-27.0,0.4586045742034912
scale_free_50nodes,SA,SetEncoding,LinearSoftPenalty,3,26,False,-29.6,0.07784199714660645
scale_free_50nodes,TS,SetEncoding,LinearSoftPenalty,3,24,True,-24.0,0.034697532653808594
scale_free_50nodes,GA,SetEncoding,AdaptiveEdgeWeighting,3,25,False,-26.0,0.4894101619720459
scale_free_50nodes,SA,SetEncoding,AdaptiveEdgeWeighting,3,24,False,-29.0,0.07961702346801758
scale_free_50nodes,TS,SetEncoding,AdaptiveEdgeWeighting,3,21,False,-24.0,0.04250669479370117
scale_free_50nodes,GA,SetEncoding,RepairBasedFitness,3,7,False,-24.0,0.5664505958557129
scale_free_50nodes,SA,SetEncoding,RepairBasedFitness,3,14,False,-25.0,0.08879375457763672
scale_free_50nodes,TS,SetEncoding,RepairBasedFitness,3,7,False,-25.0,0.0697636604309082
scale_free_50nodes,GA,EdgeCentricEncoding,LinearSoftPenalty,3,27,True,-27.0,1.9298732280731201
scale_free_50nodes,SA,EdgeCentricEncoding,LinearSoftPenalty,3,26,False,-27.2,0.21897315979003906
scale_free_50nodes,TS,EdgeCentricEncoding,LinearSoftPenalty,3,28,True,-28.0,0.690875768661499
scale_free_50nodes,GA,EdgeCentricEncoding,AdaptiveEdgeWeighting,3,24,False,-27.0,2.1686174869537354
scale_free_50nodes,SA,EdgeCentricEncoding,AdaptiveEdgeWeighting,3,23,False,-27.0,0.2114572525024414
scale_free_50nodes,TS,EdgeCentricEncoding,AdaptiveEdgeWeighting,3,24,False,-27.0,0.6493825912475586
scale_free_50nodes,GA,EdgeCentricEncoding,RepairBasedFitness,3,25,False,-27.0,2.031566619873047
scale_free_50nodes,SA,EdgeCentricEncoding,RepairBasedFitness,3,23,False,-27.0,0.24575376510620117
scale_free_50nodes,TS,EdgeCentricEncoding,RepairBasedFitness,3,22,False,-27.0,0.766080379486084
